-0.4697459374,0,-0.0155760056,1,-0.2695545778,0,0.0229853864,0,1.2991880545,1
2.4559432563,0,0.1810482967,0,-0.1343005319,1,0.1142937347,0,-0.7549653049,0
-0.0436383238,0,-0.8296233718,0,-0.209656033,0,0.2956294544,0,0.1150591106,1
-0.1240643706,0,-0.2471626885,0,0.0143235153,0,-0.1491146163,0,-0.9200590669,0
-0.1240643706,0,0.3904976168,0,0.1176048755,0,-0.2716012772,0,-0.0962063458,1
0.072091036,1,-0.0437124211,0,-0.3045589273,0,-0.2592299854,0,0.1759242264,0
0.6446147083,0,0.1870473494,0,-0.6752026511,0,-0.2592299854,0,-0.5218741612,0
-0.616161996,0,-0.2484729367,1,0.0257336449,0,1.7015009541,1,-0.3292974895,0
-0.6722514627,1,-0.3306322057,0,0.3446160875,1,-0.1026368493,0,-0.4943912515,0
-0.6722514627,0,-0.3306322057,0,0.1176048755,0,-0.0871299827,0,0.4698804859,0
-1.6373323587,0,0.1035778322,0,1.4061282839,1,1.9734698758,1,-0.4943912515,0
-0.1240643706,0,-0.3306322057,0,-0.8261188114,0,0.1266650265,0,1.1867714921,1
0.025215379,0,2.1135009289,1,0.9405816658,0,0.1235294517,1,-0.2004349919,0
0.0964276162,0,0.0822673817,0,-0.3045589273,1,0.2367803956,1,-0.3292974895,1
-0.3664158793,0,0.3057178514,0,1.5413823299,1,0.1266650265,1,-0.4943912515,1
-0.4760960561,0,-0.1271819383,0,-0.7342475808,0,0.2491516874,0,0.3047867239,1
-0.5625712859,0,-0.0437124211,0,0.3879989029,0,1.582149868,1,-0.3292974895,0
-0.4760960561,0,1.2700112472,1,0.9405816658,1,-0.5746570486,0,0.0108304644,0
0.025215379,0,-0.2471626885,0,-0.6318198357,0,0.6794040755,0,-0.2004349919,0
0.072091036,0,0.1797380485,1,-0.4398129732,0,-0.2623655602,0,0.0108304644,0
-0.6722514627,0,-0.0237122189,0,0.0577063306,0,-0.2592299854,0,-1.5164264253,0
-0.0997277904,0,-0.3306322057,0,-0.4398129732,0,1.1931192813,1,-0.4943912515,0
-0.0997277904,1,-0.0450226693,1,0.0577063306,0,0.2987650292,0,-0.3901626053,0
-0.4760960561,0,-0.1211828857,0,0.4798701334,0,0.2987650292,0,0.0108304644,0
-0.6722514627,0,1.1468126514,0,-0.3129373932,1,0.1111581599,0,0.0108304644,0
-0.4596061622,0,-0.3306322057,1,-0.4831957886,0,-0.2592299854,0,-0.4943912515,0
-0.1240643706,0,-0.3306322057,0,-0.4965657898,0,-0.1398788993,0,1.3883836333,0
-0.24900754,0,0.1870473494,0,-0.1209305307,0,-0.0871299827,1,1.1205745934,0
-0.0528521334,1,-0.2484729367,0,0.0257336449,0,-0.2592299854,0,-0.4943912515,0
-0.4668822464,0,-0.4566120086,0,1.5413823299,1,-0.5622857568,0,-0.5552563672,0
-0.4760960561,0,-0.4566120086,0,0.0257336449,0,-0.0871299827,0,-0.3292974895,0
-0.5229717131,0,-0.4566120086,0,-0.0775477153,0,0.2491516874,0,0.1759242264,0
-0.24900754,0,0.1870473494,0,-0.4398129732,0,-0.0995012745,0,-0.4610090454,0
-0.4760960561,1,-0.4579222568,0,-0.8695016268,0,1.704636529,1,-0.4943912515,0
0.072091036,0,-0.2471626885,0,0.1609876909,0,-0.1367433245,0,-0.1080908736,0
-0.0679749039,0,-0.0437124211,0,-0.8261188114,0,-0.2592299854,0,0.3047867239,0
-0.6722514627,0,-0.3306322057,0,-0.3479417427,0,-0.9605520605,1,-0.5552563672,1
0.4484593017,0,-0.3306322057,0,-0.8198415621,0,1.4908415198,0,-0.3292974895,0
-0.4760960561,0,0.3891873686,0,-0.4398129732,0,0.2491516874,0,1.0944273738,0
-0.3268163065,0,1.3485505725,0,0.3879989029,0,-0.1367433245,0,-0.5671408951,0
-0.1929180734,0,0.1035778322,1,-0.1662732176,0,-0.2592299854,0,-0.0500346514,0
-0.5625712859,0,-0.2471626885,0,-0.3479417427,0,1.318741517,1,-0.5671408951,0
-0.6722514627,0,0.3891873686,0,-0.1662732176,0,1.5790142932,0,-0.4943912515,0
0.2991795521,0,0.1035778322,0,0.0257336449,0,-0.1367433245,0,0.4090153701,0
-0.616161996,1,-0.7521529073,0,0.5232529488,0,-0.7792163408,0,-0.3901626053,0
0.0813048457,0,1.7840708586,0,-0.3045589273,0,-0.0995012745,0,-0.9200590669,1
-0.6722514627,1,-0.2471626885,0,0.1176048755,1,-0.1367433245,1,-0.03534123,1
-0.616161996,0,-0.4566120086,0,-0.2695545778,0,-0.9481807687,0,-0.4943912515,0
0.4953349587,0,0.1797380485,1,0.0257336449,0,-0.1367433245,0,-0.4943912515,0
-0.5064818192,0,-0.0224019707,1,-0.3045589273,0,0.0353566782,0,0.0108304644,0
0.0964276162,0,0.102267584,0,0.3879989029,1,-0.2623655602,1,-0.4943912515,0
-1.5812428921,0,-0.0237122189,0,-0.1209305307,0,-0.0902655575,0,-0.122784295,0
-0.1240643706,0,-0.3306322057,0,-0.3045589273,0,0.2956294544,0,-0.5552563672,0
0.7007041749,0,1.3498608207,0,-0.4831957886,0,1.582149868,0,0.3971308423,0
-0.4760960561,0,-0.2471626885,0,-0.0775477153,0,-0.0871299827,0,-0.6280060108,0
-0.0436383238,1,-0.4566120086,0,-0.5072363689,0,0.1266650265,0,-0.3292974895,0
0.2991795521,0,-0.2471626885,0,-0.4831957886,0,0.1266650265,0,0.1759242264,0
0.072091036,0,-0.0450226693,0,-0.1662732176,0,0.2987650292,0,0.3047867239,0
-0.6722514627,0,0.1870473494,0,0.5232529488,0,-0.1398788993,0,-0.4943912515,0
-0.5156956289,0,0.1035778322,1,-0.4831957886,0,-0.2716012772,1,0.3047867239,1
0.072091036,0,0.1035778322,0,-0.5399486052,1,1.4908415198,1,-0.4943912515,0
-0.1240643706,0,-0.2484729367,0,-1.0615084893,0,-0.2592299854,0,-0.6280060108,1
0.3552690187,0,0.1035778322,0,0.0257336449,0,-0.1522501911,0,0.0108304644,1
0.2213707856,0,-0.3306322057,0,0.1609876909,0,-0.0995012745,0,-0.7172484499,0
-0.4200065894,0,0.311716904,0,-0.3045589273,0,-0.2592299854,0,-0.5552563672,0
-0.4200065894,0,-0.0224019707,0,-0.4965657898,0,-0.1367433245,0,-0.4943912515,1
2.4163436835,0,0.7960721307,0,-0.3045589273,1,-0.2716012772,0,0.0108304644,0
-0.6722514627,0,-0.4566120086,0,-0.8695016268,1,-0.2623655602,1,-0.4629122489,0
-0.3664158793,0,-0.7461538547,0,-0.4831957886,0,0.0353566782,0,-0.2004349919,0
-0.1240643706,0,-0.0224019707,1,0.3879989029,1,-0.2716012772,0,-0.3292974895,0
0.2991795521,0,1.3498608207,0,0.1609876909,1,-0.1367433245,1,0.2439216082,0
0.2991795521,0,0.1035778322,0,-0.1662732176,1,-0.1522501911,1,1.1205745934,0
-0.24900754,0,-0.8296233718,0,0.1609876909,0,-0.0995012745,0,0.0108304644,1
-0.4596061622,0,-0.2531617412,1,-0.3045589273,0,1.8736009569,1,-0.3292974895,0
0.072091036,0,-0.4566120086,0,-0.4398129732,0,-0.1367433245,1,-0.3292974895,0
-0.6722514627,0,0.5866228106,0,-0.6752026511,1,-0.4834371152,1,0.1759242264,0
-0.4668822464,0,-0.4566120086,0,1.3028469237,0,2.1424343038,1,-0.5671408951,0
-0.0528521334,0,-0.0168862538,0,-0.4831957886,1,0.2491516874,0,0.6153528776,0
-0.4760960561,0,1.7840708586,0,0.0257336449,0,1.1931192813,0,-0.4943912515,0
-0.4760960561,0,-0.0437124211,1,-0.0176491704,1,-0.9481807687,1,-0.4943912515,0
-0.6722514627,0,-0.2531617412,0,-0.3045589273,0,1.582149868,0,-0.3292974895,1
0.0813048457,0,-0.9556031747,1,0.0257336449,0,-0.2592299854,0,-0.3340497513,0
0.072091036,0,0.790073078,0,-0.6752026511,0,0.2863937374,0,-0.4943912515,0
0.6446147083,0,-0.0237122189,0,-1.2853881803,0,-0.9481807687,0,0.0108304644,0
-0.4200065894,0,0.7126026135,1,-0.3479417427,0,-0.0871299827,1,-0.2731846356,0
-0.24900754,0,-0.0224019707,0,-0.6318198357,0,-0.2716012772,1,0.2439216082,0
0.1281805027,0,-0.4566120086,0,0.1176048755,0,-0.2716012772,0,-0.4943912515,0
-0.0528521334,0,-0.0224019707,0,-0.0176491704,0,-0.1491146163,0,-0.5552563672,1
