2.7037883628,0,2.4981956875,1,1.9725364953,1,2.5394344792,1,3.4268800865,0
2.5622936402,0,1.7281034914,0,1.4293332576,1,2.1587619388,1,3.0491915628,1
2.3772077024,1,1.7138359302,0,1.3998170618,0,1.8533377325,1,2.5384198508,0
1.8638434818,1,1.5458730024,0,1.2741460397,0,1.0582205536,1,2.3205895813,1
1.8591190902,1,1.4795388754,1,1.2741460397,1,1.0337300463,0,1.9767123706,0
1.6445410978,0,1.4397368446,0,1.206137117,1,1.0027465008,0,1.5031573724,1
1.580704143,0,1.3622669674,0,1.1384850013,1,0.9872282126,0,1.4576790885,0
1.5712553143,0,1.3355257625,0,0.8456676184,0,0.791188672,0,1.4084315542,0
1.5696585705,1,1.2047162985,1,0.712188224,0,0.6520332927,0,1.2063646602,0
1.1235118835,0,1.201384924,0,0.6761359422,1,0.6386020188,1,1.0512477799,0
1.0341315903,0,1.1183312625,1,0.5391775753,0,0.5473949298,0,1.0500871345,1
0.9754048724,0,1.0248918415,0,0.5209487243,1,0.5418256744,1,0.9525961347,1
0.8926368678,0,0.8872463962,1,0.5069776453,1,0.5164113843,1,0.9525961347,0
0.8542350261,1,0.884990984,0,0.4332869789,1,0.5076908005,0,0.8605717895,0
0.8271240326,0,0.8222498433,1,0.3884701353,0,0.4764025889,1,0.8321955091,0
0.7571404554,0,0.8186472182,0,0.3884701353,0,0.4454190433,0,0.8127490685,0
0.7314016793,1,0.7310429403,0,0.3391735138,0,0.4454190433,0,0.7915283235,0
0.7174188633,0,0.7310429403,0,0.337445969,0,0.3831618874,1,0.7065888727,0
0.70755093,0,0.7216061894,0,0.2843524093,0,0.380010559,1,0.7065888727,0
0.6818121539,0,0.7182748149,0,0.2337110083,1,0.3644922709,0,0.7065888727,0
0.5962490169,1,0.6942036102,0,0.0915188073,1,0.3350347945,0,0.6711890538,1
0.5352651357,1,0.6887800181,0,0.0915188073,0,0.2825900645,1,0.6474912624,0
0.5143549884,0,0.57150811,0,0.0915188073,0,0.2360882309,1,0.6428127735,0
0.4889778165,1,0.57150811,0,0.050322949,0,0.1407729037,0,0.6424457143,0
0.4696151494,0,0.562071359,0,-0.0037820057,1,0.1407729037,1,0.6020129785,0
0.4572080465,1,0.562071359,0,-0.08215564,0,0.1407729037,0,0.578315187,1
0.4499750531,1,0.5512184834,0,-0.0941026511,0,0.125703982,0,0.4935083455,1
0.4497019987,0,0.5105879362,1,-0.0941026511,1,0.0974369996,0,0.4691221598,0
0.3956538406,0,0.489443157,0,-0.0941026511,0,0.0785157477,0,0.4552744444,1
0.3600471312,0,0.4545879883,0,-0.1105586318,0,0.0324486793,0,0.4126302428,1
0.313759812,0,0.4451512373,0,-0.1105586318,0,0.0324486793,0,0.4126302428,1
0.2744839942,0,0.377118111,0,-0.1203941207,0,0.032013914,1,0.2939513706,0
0.2713563463,0,0.3161979372,1,-0.1451268174,0,1.65051238928959E-05,0,0.2702535792,1
0.1925899657,1,0.3157284324,1,-0.1479082421,1,-0.0622406508,0,0.2298208433,0
