MKOOPKLA,MOSTYPE,PPERSAUT,NID,APLEZIER,PBRAND,CARAVAN
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,1,-0.03441162175431738,-0.11375593887218234,0
-0.16806656982649695,0.25412645808693923,-0.8954565167735727,2,-0.03441162175431738,-1.7236665528040944,0
-0.16806656982649695,0.25412645808693923,0.6949030239342899,3,-0.03441162175431738,-1.7236665528040944,0
-0.16806656982649695,-0.3430272491675487,0.6949030239342899,4,-0.03441162175431738,-1.7236665528040944,0
-0.2631433767028174,0,-0.8954565167735727,5,-0.03441162175431738,-1.1697058223520167,0
-0.2631433767028174,-1.3675315656819365,0.6949030239342899,6,-0.03441162175431738,-0.3996796832358929,0
-0.1585982100340293,-0.03333988790515491,0.6949030239342899,7,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,-0.8954565167735727,8,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,-1.0006418586740409,9,-0.03441162175431738,-0.3996796832358929,0
0.951441843774521,-0.01702631241363118,-0.8954565167735727,10,-0.03441162175431738,0.22748358817294112,0
0.951441843774521,-0.09706902008716767,0.6949030239342899,11,-0.03441162175431738,-0.3996796832358929,0
-0.16806656982649695,-0.3430272491675487,-1.0006418586740409,12,-0.03441162175431738,-1.7236665528040944,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,13,-0.03441162175431738,-0.3996796832358929,0
-0.16806656982649695,-0.9333170442877864,-0.8954565167735727,14,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-1.3675315656819365,-1.0006418586740409,15,-0.03441162175431738,-1.7236665528040944,0
-0.2631433767028174,-0.0543639828512754,-0.8954565167735727,16,-0.03441162175431738,0.7927663060793112,0
-0.16806656982649695,0.1353144121683876,-0.8954565167735727,17,-0.03441162175431738,-0.3996796832358929,0
-0.5525445487699934,-0.4014380113239634,0.6949030239342899,18,-0.03441162175431738,0.22748358817294112,0
0.2177854270017199,0.2085239789311437,-1.0006418586740409,19,-0.03441162175431738,-1.7236665528040944,0
-0.6979462664040161,-0.7459829456702874,-0.8954565167735727,20,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,21,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,22,-0.03441162175431738,0.7927663060793112,0
0.2177854270017199,0.2085239789311437,0.6949030239342899,23,-0.03441162175431738,0.7927663060793112,0
0.2177854270017199,-0.2005046073354096,-0.8954565167735727,24,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,0.2085239789311437,-0.8954565167735727,25,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,-0.8954565167735727,26,-0.03441162175431738,0.7927663060793112,0
-0.16806656982649695,0.25412645808693923,0.6949030239342899,27,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,0,-0.8954565167735727,28,-0.03441162175431738,0.22748358817294112,0
-0.6979462664040161,-0.7459829456702874,-0.8954565167735727,29,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,-0.8954565167735727,30,-0.03441162175431738,0.22748358817294112,0
-0.5525445487699934,-0.7997856516632637,0.6949030239342899,31,-0.03441162175431738,0.22748358817294112,0
-0.2631433767028174,-1.3675315656819365,-0.8954565167735727,32,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,33,-0.03441162175431738,0.22748358817294112,0
-0.16806656982649695,0.1353144121683876,-0.8954565167735727,34,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,0.2085239789311437,-0.8954565167735727,35,-0.03441162175431738,0.22748358817294112,0
0.951441843774521,1.0244275624145298,0.6949030239342899,36,-0.03441162175431738,0.22748358817294112,0
0.2177854270017199,0.14060263178995197,0.6949030239342899,37,-0.03441162175431738,0.7927663060793112,0
-0.16806656982649695,-0.9333170442877864,-0.8954565167735727,38,-0.03441162175431738,-1.208420334532707,0
-0.1585982100340293,-0.03333988790515491,-0.8954565167735727,39,-0.03441162175431738,-1.1697058223520167,0
-0.2631433767028174,-0.0543639828512754,-1.0006418586740409,40,-0.03441162175431738,0.7927663060793112,0
-0.5525445487699934,-0.7997856516632637,-0.8954565167735727,41,-0.03441162175431738,-1.7236665528040944,0
0.2177854270017199,-0.01702631241363118,0.6949030239342899,42,-0.03441162175431738,0.7927663060793112,1
0.951441843774521,1.0244275624145298,-0.8954565167735727,43,-0.03441162175431738,-1.1697058223520167,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,44,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,0.5627921828393108,-0.8954565167735727,45,-0.03441162175431738,-0.11375593887218234,0
-0.16806656982649695,0.1353144121683876,0.6949030239342899,46,-0.03441162175431738,0.22748358817294112,1
-0.2631433767028174,0.18581688010112027,-0.8954565167735727,47,-0.03441162175431738,0.22748358817294112,0
