MKOOPKLA,PWAPART,APERSAUT,PPERSAUT,ABYSTAND,MOSHOOFD,APLEZIER,NID,PBRAND,AWAPART,MOSTYPE,CARAVAN
-0.2684824835067087,-0.32310702040925326,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,1,0.7771693261352474,0.3927112974643862,-0.1356879801560085,0
0.3491821542363482,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.8564313179197853,-0.036979706379086826,2,0.7771693261352474,0.3927112974643862,0.5368583822977857,1
-0.1462524266914371,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.05352163821787324,-0.036979706379086826,3,0.7771693261352474,0.3927112974643862,-0.08679977196473242,0
-0.16636526131702067,0.4356101408949256,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,4,0.21964150311628086,0.3927112974643862,-0.36825904897824424,0
-0.6642723260914546,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.4985676898941065,-0.036979706379086826,5,-0.9483152950896403,0.3927112974643862,-0.6983669655322549,0
-0.5090794366857526,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.4985676898941065,-0.036979706379086826,6,0.7771693261352474,-0.3651184577896421,-0.4814539639686812,0
-0.1462524266914371,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,7,-1.5926723114801538,0.3927112974643862,-0.481453963968681,0
0.3491821542363482,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,0.8564313179197853,-0.036979706379086826,8,-0.41220607033567125,0.3927112974643862,0.5368583822977857,0
0.2129890618769651,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,0.3989337624596762,-0.036979706379086826,9,-1.5926723114801538,0.3927112974643862,-0.17917309209574744,0
0.3491821542363482,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,1.3937556339546706,0.10700330146125041,-0.036979706379086826,10,0.7771693261352474,0.3927112974643862,-0.09962046039379381,0
0.2129890618769651,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,11,-0.41220607033567125,-0.3651184577896421,-0.2024299542600148,0
-0.2684824835067087,0.4356101408949256,1.0450780342122283,0.674336009408179,1.3937556339546706,-0.06493170481924587,-0.036979706379086826,12,-0.41220607033567125,0.3927112974643862,0.14014606529921594,1
-0.16636526131702067,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,0.05352163821787324,-0.036979706379086826,13,0.21964150311628086,-0.3651184577896421,0.0731923084311337,0
0.2129890618769651,-0.32310702040925326,1.0450780342122283,0.674336009408179,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,14,0.21964150311628086,0.3927112974643862,-0.02010839746606011,0
-0.2684824835067087,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-1.0823707034435328,-0.036979706379086826,15,-0.41220607033567125,-0.3651184577896421,-1.6226258670555866,0
-0.6642723260914546,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.9671578913426949,-0.036979706379086826,16,-0.41220607033567125,-0.3651184577896421,-0.6417966140438605,0
-0.16636526131702067,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-1.0823707034435328,-0.036979706379086826,17,-0.41220607033567125,0.3927112974643862,-0.857505186870552,0
-0.1462524266914371,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.05352163821787324,-0.036979706379086826,18,0.7771693261352474,0.3927112974643862,-0.08679977196473242,0
-0.2684824835067087,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.8147074978822438,-0.036979706379086826,19,-1.5926723114801538,-0.3651184577896421,-1.2499505817704133,0
-0.5090794366857526,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.8147074978822438,-0.036979706379086826,20,-1.5926723114801538,-0.3651184577896421,-0.29039872720597193,0
-0.2684824835067087,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,21,0.7771693261352474,-0.3651184577896421,-0.1356879801560085,0
0.2129890618769651,0.4356101408949256,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,22,0.21964150311628086,0.3927112974643862,0.17510376915897202,0
-0.2684824835067087,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.3989337624596762,-0.036979706379086826,23,-0.41220607033567125,-0.3651184577896421,-0.031537093289682905,0
-0.1462524266914371,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.05352163821787324,-0.036979706379086826,24,-1.5926723114801538,0.3927112974643862,-0.08679977196473242,0
-0.6642723260914546,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.4985676898941065,-0.036979706379086826,25,-0.41220607033567125,0.3927112974643862,-0.04657497065422331,0
-0.5090794366857526,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.8147074978822438,-0.036979706379086826,26,-1.5926723114801538,0.3927112974643862,-0.7246842738496282,0
0.9451655863426456,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,27,-0.41220607033567125,-0.3651184577896421,0.9229054045488484,0
0.2129890618769651,-0.3677889283966667,1.0450780342122283,0.674336009408179,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,28,-0.41220607033567125,-0.3651184577896421,-0.02010839746606011,0
-0.2684824835067087,-0.3677889283966667,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,-0.8147074978822438,-0.036979706379086826,29,-0.41220607033567125,-0.3651184577896421,-1.2499505817704133,0
0.3491821542363482,0.4356101408949256,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,0.8564313179197853,-0.036979706379086826,30,0.7771693261352474,0.3927112974643862,0.5368583822977857,1
0.2129890618769651,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,31,0.21964150311628086,-0.3651184577896421,-0.2024299542600148,0
-0.16636526131702067,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,32,-0.41220607033567125,0.3927112974643862,-0.36825904897824424,0
-0.2684824835067087,-0.32310702040925326,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,33,-1.5926723114801538,0.3927112974643862,-0.1356879801560085,0
-0.16636526131702067,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-1.0823707034435328,-0.036979706379086826,34,-0.41220607033567125,-0.3651184577896421,-0.857505186870552,0
0.2129890618769651,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,35,-0.41220607033567125,-0.3651184577896421,0.17510376915897202,0
-0.2684824835067087,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,36,-0.024307934254340743,-0.3651184577896421,-0.1356879801560085,0
-0.2684824835067087,-0.32310702040925326,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.4985676898941065,-0.036979706379086826,37,0.7771693261352474,0.3927112974643862,-0.6899987158617381,1
-0.2684824835067087,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.4985676898941065,-0.036979706379086826,38,-0.41220607033567125,-0.3651184577896421,-0.6899987158617381,0
0.9451655863426456,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.8564313179197853,-0.036979706379086826,39,-1.5926723114801538,-0.3651184577896421,0.9388572824294639,0
0.9451655863426456,-0.3677889283966667,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,40,-0.41220607033567125,-0.3651184577896421,-0.02010839746606011,0
0.2129890618769651,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,41,-0.41220607033567125,-0.3651184577896421,0.17510376915897202,0
-0.6642723260914546,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.8147074978822438,-0.036979706379086826,42,-0.41220607033567125,-0.3651184577896421,-0.11854847027931269,0
0.2129890618769651,-0.32310702040925326,0.38172167991438083,0.674336009408179,-0.03747998996610309,0.10700330146125041,-0.036979706379086826,43,0.7771693261352474,0.3927112974643862,-0.02010839746606011,0
-0.1462524266914371,0.4356101408949256,0.38172167991438083,0.674336009408179,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,44,0.7771693261352474,0.3927112974643862,-0.481453963968681,0
0.2129890618769651,-0.3677889283966667,0.38172167991438083,0.674336009408179,-0.03747998996610309,-0.06493170481924587,-0.036979706379086826,45,0.7771693261352474,-0.3651184577896421,-0.2024299542600148,1
-0.16636526131702067,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,0.05352163821787324,-0.036979706379086826,46,-1.5926723114801538,0.3927112974643862,0.0731923084311337,0
-0.5090794366857526,-0.3677889283966667,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.4985676898941065,-0.036979706379086826,47,0.21964150311628086,-0.3651184577896421,-0.4814539639686812,0
-0.16636526131702067,-0.3677889283966667,0.38172167991438083,-0.9572075604895268,-0.03747998996610309,0.05352163821787324,-0.036979706379086826,48,-0.41220607033567125,-0.3651184577896421,0.0731923084311337,0
-0.2684824835067087,0.4356101408949256,-0.9137355196789929,-0.9059142661019765,-0.03747998996610309,-0.8147074978822438,-0.036979706379086826,49,-1.5926723114801538,0.3927112974643862,-1.2499505817704133,0
