MKOOPKLA,MOSTYPE,PPERSAUT,NID,APLEZIER,PBRAND,CARAVAN
-0.2631433767028174,-0.0543639828512754,-0.8954565167735727,1,-0.03441162175431738,0.7927663060793112,0
0.34220291133019803,0.5676402251522442,0.6949030239342899,2,-0.03441162175431738,0.7927663060793112,1
-0.1585982100340293,-0.03333988790515491,0.6949030239342899,3,-0.03441162175431738,0.7927663060793112,0
-0.16806656982649695,-0.3430272491675487,-1.0006418586740409,4,-0.03441162175431738,0.22748358817294112,0
-0.6979462664040161,-0.7459829456702874,-0.8954565167735727,5,-0.03441162175431738,-1.208420334532707,0
-0.5525445487699934,-0.5943416774484548,-0.8954565167735727,6,-0.03441162175431738,0.7927663060793112,0
-0.1585982100340293,-0.49287221728359526,0.6949030239342899,7,-0.03441162175431738,-1.7236665528040944,0
0.34220291133019803,0.5676402251522442,-0.8954565167735727,8,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,-0.4633134150420508,-0.8954565167735727,9,-0.03441162175431738,-1.7236665528040944,0
0.34220291133019803,-0.09706902008716767,-0.8954565167735727,10,-0.03441162175431738,0.7927663060793112,0
0.2177854270017199,-0.2005046073354096,-0.8954565167735727,11,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,0.18581688010112027,0.6949030239342899,12,-0.03441162175431738,-0.3996796832358929,1
-0.16806656982649695,0.1353144121683876,-0.8954565167735727,13,-0.03441162175431738,0.22748358817294112,0
0.2177854270017199,-0.01702631241363118,0.6949030239342899,14,-0.03441162175431738,0.22748358817294112,0
-0.2631433767028174,0,-0.8954565167735727,15,-0.03441162175431738,-0.3996796832358929,0
-0.6979462664040161,-0.9333170442877863,-0.8954565167735727,16,-0.03441162175431738,-0.3996796832358929,0
-0.16806656982649695,-0.9333170442877864,-0.8954565167735727,17,-0.03441162175431738,-0.3996796832358929,0
-0.1585982100340293,-0.03333988790515491,0.6949030239342899,18,-0.03441162175431738,0.7927663060793112,0
-0.2631433767028174,-1.3675315656819365,-0.8954565167735727,19,-0.03441162175431738,-1.7236665528040944,0
-0.5525445487699934,-0.4014380113239634,-0.8954565167735727,20,-0.03441162175431738,-1.7236665528040944,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,21,-0.03441162175431738,0.7927663060793112,0
0.2177854270017199,0.2085239789311437,-1.0006418586740409,22,-0.03441162175431738,0.22748358817294112,0
-0.2631433767028174,-0.31249052530746696,0.6949030239342899,23,-0.03441162175431738,-0.3996796832358929,0
-0.1585982100340293,-0.03333988790515491,0.6949030239342899,24,-0.03441162175431738,-1.7236665528040944,0
-0.6979462664040161,-0.05534517671576769,-0.8954565167735727,25,-0.03441162175431738,-0.3996796832358929,0
-0.5525445487699934,-0.7997856516632637,-0.8954565167735727,26,-0.03441162175431738,-1.7236665528040944,0
0.951441843774521,0.9742742404653905,0.6949030239342899,27,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,-0.01702631241363118,0.6949030239342899,28,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-1.3675315656819365,-1.0006418586740409,29,-0.03441162175431738,-0.3996796832358929,0
0.34220291133019803,0.5676402251522442,-1.0006418586740409,30,-0.03441162175431738,0.7927663060793112,1
0.2177854270017199,-0.2005046073354096,-0.8954565167735727,31,-0.03441162175431738,0.22748358817294112,0
-0.16806656982649695,-0.3430272491675487,0.6949030239342899,32,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,-1.0006418586740409,33,-0.03441162175431738,-1.7236665528040944,0
-0.16806656982649695,-0.9333170442877864,-0.8954565167735727,34,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,0.2085239789311437,-0.8954565167735727,35,-0.03441162175431738,-0.3996796832358929,0
-0.2631433767028174,-0.0543639828512754,0.6949030239342899,36,-0.03441162175431738,-0.11375593887218234,0
-0.2631433767028174,-0.9821072084572182,-0.8954565167735727,37,-0.03441162175431738,0.7927663060793112,1
-0.2631433767028174,-0.9821072084572182,-0.8954565167735727,38,-0.03441162175431738,-0.3996796832358929,0
0.951441843774521,1.0244275624145298,0.6949030239342899,39,-0.03441162175431738,-1.7236665528040944,0
0.951441843774521,-0.01702631241363118,-1.0006418586740409,40,-0.03441162175431738,-0.3996796832358929,0
0.2177854270017199,0.2085239789311437,0.6949030239342899,41,-0.03441162175431738,-0.3996796832358929,0
