MKOOPKLA,PWAPART,MHHUUR,PPERSAUT,ABYSTAND,MOSHOOFD,PPLEZIER,APLEZIER,NID,PBRAND,AWAPART,MOSTYPE,MHKOOP,APERSAUT,CARAVAN
-0.2631433767028174,-0.42768623739889966,0.39777276248500865,-0.8954565167735727,-0.03493723898016146,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,1,0.7927663060793112,0.39358259941387524,-0.0543639828512754,0.39777276248500865,-0.8954565167735727,0
0.34220291133019803,0.43894017446578387,0.10195936920851263,0.6949030239342899,-0.03493723898016146,0.8675749085035411,-0.03441162175431738,-0.03441162175431738,2,0.7927663060793112,0.39358259941387524,0.5676402251522442,0.0822983248093555,0.40962687595849057,1
-0.1585982100340293,0.43894017446578387,0.39777276248500865,0.6949030239342899,-0.03493723898016146,0.05548037837311685,-0.03441162175431738,-0.03441162175431738,3,0.7927663060793112,0.39358259941387524,-0.03333988790515491,0.39777276248500865,0.40962687595849057,0
-0.16806656982649695,0.43894017446578387,0.10195936920851263,-1.0006418586740409,-0.03493723898016146,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,4,0.22748358817294112,0.39358259941387524,-0.3430272491675487,0.0822983248093555,0.40962687595849057,0
-0.6979462664040161,0.43894017446578387,-0.4021241176973619,-0.8954565167735727,-0.03493723898016146,-0.5215823231660266,-0.03441162175431738,-0.03441162175431738,5,-1.208420334532707,0.39358259941387524,-0.7459829456702874,-0.4021241176973619,-0.8954565167735727,0
-0.5525445487699934,-0.36623296174483766,-0.2280972824935719,-0.8954565167735727,-0.03493723898016146,-0.5215823231660266,-0.03441162175431738,-0.03441162175431738,6,0.7927663060793112,-0.36623296174483766,-0.5943416774484548,-0.18676908700072578,-0.8954565167735727,0
-0.1585982100340293,0.43894017446578387,-0.7179556334156314,0.6949030239342899,-0.03493723898016146,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,7,-1.7236665528040944,0.39358259941387524,-0.49287221728359526,-0.7140721333892338,0.40962687595849057,0
0.34220291133019803,0.43894017446578387,0.5477557231593937,-0.8954565167735727,-0.03493723898016146,0.8675749085035411,-0.03441162175431738,-0.03441162175431738,8,-0.3996796832358929,0.39358259941387524,0.5676402251522442,0.5477557231593937,-0.8954565167735727,0
0.2177854270017199,0.43894017446578387,-0.3063517706091421,-0.8954565167735727,-0.03493723898016146,0.40418715266267236,-0.03441162175431738,-0.03441162175431738,9,-1.7236665528040944,0.39358259941387524,-0.4633134150420508,-0.3088117964500044,-0.8954565167735727,0
0.34220291133019803,0.43894017446578387,0.5477557231593937,-0.8954565167735727,1.3537638621702943,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,10,0.7927663060793112,0.39358259941387524,-0.09706902008716767,0.5477557231593937,-0.8954565167735727,0
0.2177854270017199,-0.36623296174483766,-0.1827851799468884,-0.8954565167735727,-0.03493723898016146,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,11,-0.3996796832358929,-0.36623296174483766,-0.2005046073354096,-0.1888765693402904,-0.8954565167735727,0
-0.2631433767028174,0.43894017446578387,-0.2280972824935719,0.6949030239342899,1.3537638621702943,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,12,-0.3996796832358929,0.39358259941387524,0.18581688010112027,-0.18676908700072578,1.055610489851218,1
-0.16806656982649695,-0.36623296174483766,-0.4021241176973619,-0.8954565167735727,-0.03493723898016146,0.05548037837311685,-0.03441162175431738,-0.03441162175431738,13,0.22748358817294112,-0.36623296174483766,0.1353144121683876,-0.4021241176973619,-0.8954565167735727,0
0.2177854270017199,-0.42768623739889966,-0.3063517706091421,0.6949030239342899,-0.03493723898016146,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,14,0.22748358817294112,0.39358259941387524,-0.01702631241363118,-0.3088117964500044,1.055610489851218,0
-0.2631433767028174,-0.36623296174483766,0.5477557231593937,-0.8954565167735727,-0.03493723898016146,-1.2371184986194506,-0.03441162175431738,-0.03441162175431738,15,-0.3996796832358929,-0.36623296174483766,0,0.5477557231593937,-0.8954565167735727,0
-0.6979462664040161,-0.36623296174483766,-0.4021241176973619,-0.8954565167735727,-0.03493723898016146,-1.161448137113035,-0.03441162175431738,-0.03441162175431738,16,-0.3996796832358929,-0.36623296174483766,-0.9333170442877863,-0.4021241176973619,-0.8954565167735727,0
-0.16806656982649695,0.43894017446578387,0.39777276248500865,-0.8954565167735727,-0.03493723898016146,-1.2371184986194506,-0.03441162175431738,-0.03441162175431738,17,-0.3996796832358929,0.39358259941387524,-0.9333170442877864,0.39777276248500865,-0.8954565167735727,0
-0.1585982100340293,0.43894017446578387,0.10195936920851263,0.6949030239342899,-0.03493723898016146,0.05548037837311685,-0.03441162175431738,-0.03441162175431738,18,0.7927663060793112,0.39358259941387524,-0.03333988790515491,0.0822983248093555,0.40962687595849057,0
-0.2631433767028174,-0.36623296174483766,-0.7179556334156314,-0.8954565167735727,-0.03493723898016146,-0.8535520758189237,-0.03441162175431738,-0.03441162175431738,19,-1.7236665528040944,-0.36623296174483766,-1.3675315656819365,-0.7140721333892338,-0.8954565167735727,0
-0.5525445487699934,-0.36623296174483766,0.5477557231593937,-0.8954565167735727,-0.03493723898016146,-0.8535520758189237,-0.03441162175431738,-0.03441162175431738,20,-1.7236665528040944,-0.36623296174483766,-0.4014380113239634,0.5477557231593937,-0.8954565167735727,0
-0.2631433767028174,-0.36623296174483766,-0.3063517706091421,0.6949030239342899,-0.03493723898016146,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,21,0.7927663060793112,-0.36623296174483766,-0.0543639828512754,-0.3088117964500044,0.40962687595849057,0
0.2177854270017199,0.43894017446578387,0.007734237267020899,-1.0006418586740409,-0.03493723898016146,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,22,0.22748358817294112,0.39358259941387524,0.2085239789311437,0.007734237267020899,0.40962687595849057,0
-0.2631433767028174,-0.36623296174483766,0.007734237267020899,0.6949030239342899,-0.03493723898016146,0.40418715266267236,-0.03441162175431738,-0.03441162175431738,23,-0.3996796832358929,-0.36623296174483766,-0.31249052530746696,0.007734237267020899,0.40962687595849057,0
-0.1585982100340293,0.43894017446578387,-0.4021241176973619,0.6949030239342899,-0.03493723898016146,0.05548037837311685,-0.03441162175431738,-0.03441162175431738,24,-1.7236665528040944,0.39358259941387524,-0.03333988790515491,-0.4021241176973619,0.40962687595849057,0
-0.6979462664040161,0.43894017446578387,-0.1827851799468884,-0.8954565167735727,-0.03493723898016146,-0.5215823231660266,-0.03441162175431738,-0.03441162175431738,25,-0.3996796832358929,0.39358259941387524,-0.05534517671576769,-0.1888765693402904,-0.8954565167735727,0
-0.5525445487699934,0.43894017446578387,-0.7179556334156314,-0.8954565167735727,-0.03493723898016146,-0.8535520758189237,-0.03441162175431738,-0.03441162175431738,26,-1.7236665528040944,0.39358259941387524,-0.7997856516632637,-0.7140721333892338,-0.8954565167735727,0
0.951441843774521,-0.36623296174483766,-0.1827851799468884,0.6949030239342899,-0.03493723898016146,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,27,-0.3996796832358929,-0.36623296174483766,0.9742742404653905,-0.1888765693402904,0.40962687595849057,0
0.2177854270017199,-0.36623296174483766,-0.1827851799468884,0.6949030239342899,-0.03493723898016146,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,28,-0.3996796832358929,-0.36623296174483766,-0.01702631241363118,-0.1888765693402904,1.055610489851218,0
-0.2631433767028174,-0.36623296174483766,-0.7179556334156314,-1.0006418586740409,-0.03493723898016146,-0.8535520758189237,-0.03441162175431738,-0.03441162175431738,29,-0.3996796832358929,-0.36623296174483766,-1.3675315656819365,-0.7140721333892338,0.40962687595849057,0
0.34220291133019803,0.43894017446578387,0.5477557231593937,-1.0006418586740409,-0.03493723898016146,0.8675749085035411,-0.03441162175431738,-0.03441162175431738,30,0.7927663060793112,0.39358259941387524,0.5676402251522442,0.5477557231593937,0.40962687595849057,1
0.2177854270017199,-0.36623296174483766,-0.12747255800616025,-0.8954565167735727,-0.03493723898016146,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,31,0.22748358817294112,-0.36623296174483766,-0.2005046073354096,-0.13772905817334927,-0.8954565167735727,0
-0.16806656982649695,0.43894017446578387,-0.7179556334156314,0.6949030239342899,-0.03493723898016146,0.11529515870817811,-0.03441162175431738,-0.03441162175431738,32,-0.3996796832358929,0.39358259941387524,-0.3430272491675487,-0.7140721333892338,0.40962687595849057,0
-0.2631433767028174,-0.42768623739889966,0.39777276248500865,-1.0006418586740409,-0.03493723898016146,-0.051536293190992136,-0.03441162175431738,-0.03441162175431738,33,-1.7236665528040944,0.39358259941387524,-0.0543639828512754,0.39777276248500865,0.40962687595849057,0
-0.16806656982649695,-0.36623296174483766,0.5477557231593937,-0.8954565167735727,-0.03493723898016146,-1.2371184986194506,-0.03441162175431738,-0.03441162175431738,34,-0.3996796832358929,-0.36623296174483766,-0.9333170442877864,0.5477557231593937,-0.8954565167735727,0
